Vc,e_coli,b_longum,b_breve,b_vulgatus,ICP3,ICP1,ICP2,ICP2_Haiti,Sample
0.00127459417925594,0.186257251212801,0.000287654633828107,2.67608336612752e-05,0.00125513175477501,0,0.17253633926587,0,0,1385750
0.165238105300821,0.0193506177490934,2.57052579704577e-06,1.46887188402616e-06,2.55049572589996e-05,0,0.790008740121544,0,0,1385800
1.39267875858032e-05,0.0261341598134283,0.0117408956576748,0.00780910387023067,0.00104856908158737,0,0,0,0,1394550
0.470050682512685,0.0706939470750809,0.00012710442204197,0.000225963416963502,0.0021166041344294,0,4.45716846404072e-06,0,0,1444100
0.143216959313658,0.0479195827426454,0,0,1.72009420572816e-05,0,0,0,0,1446100
0.0179295560571799,0.00167790866916204,1.68227156972839e-05,3.11298851220767e-05,0.000265272215516282,0,0.0141315528506445,0,0,1446300
0.10115495166884,0.0109409963698864,2.19245328781931e-05,3.7697107277132e-05,0.00107567648473428,0,0.164771568946406,0,0,1449850
0.965284299132876,0.0093578614184086,1.84157719132339e-05,2.10004416554422e-06,6.00935715063423e-06,0,1.82865384261235e-05,0,0,1450100
0.141243422760122,0.0919960975749528,3.35015223318877e-05,8.5610148331812e-06,4.62120086403353e-05,0,0.710941702022348,0,0,1450500
0.0154009323631523,0.1153222252294,0.00960608911246106,0.00115998107476423,0.00163617588568838,0,0.00109079872532187,0,0,1458300
4.6326451950396e-05,0.434890265634654,0.000528697361241807,3.80382919969353e-05,0,0,6.23793091234145e-06,0,0,1462450
4.2526659048433e-05,0.0483538446961387,0.00682203125765082,0.00563645159464638,0.00194672737088906,0,0,0,0,D02182111
0.00111717492858413,0.776014919798772,2.17893664411038e-05,5.22109419515267e-06,7.44876105175114e-06,2.4782793779658e-05,8.91066742639388e-06,0,0,D02182112
9.3588603694458e-06,0.200467374042302,0.400006280008009,0.201871548737449,0,0,0,0,0,D02182145
0.000356027495494866,0.011334703934421,7.25770335920514e-06,5.00038617268071e-06,0,0,0,0,0,D02182146
0,0.107887749080193,0.769939620345252,0.0554113413177109,0,0,0,0,0,D02182158
4.23182982896801e-06,0.856948735829362,7.85911253951201e-06,2.50455234775658e-06,0,0,0,0,0,D02182163
0,0.000222242678421852,0.000274156508709582,1.47303705775101e-05,0,0,0,0,0,D02182170
0.00359699189911957,0.193951230950462,4.49614682450326e-05,1.63766937316344e-06,2.09547240247958e-05,0,0,0,0,D02182172
0.000854522496959077,0.0928026684399395,4.48807377070478e-06,0,1.07983729821468e-06,0,0,0,0,D02182175
0.81955505462779,0.12215513582989,0.000684448077480837,0.000131342126136184,0,0,0,0,0,D02182180
0.00900826426034207,0.341954163604602,3.05918531068414e-05,2.09180432948217e-05,3.70619986304649e-06,0,0,0,0,D02182183
0.0663756745905784,0.589188770152483,0.000186890910467723,6.14982910513447e-05,1.84694542930175e-05,0,0,0,0,D02182190
0.309617212849039,0.0238439771555468,6.00522367110678e-06,1.85616004379664e-06,4.63312105049632e-05,0,0,0,0,D02182206
0,0.00563719902717926,0,0,0,0,0,0,0,D02182215
0.0053296168501621,0.261539836911702,2.83272237007232e-05,1.78980689941868e-05,0.0713394259028141,0,0,0,0,D02182216
0.00867797688021253,0.850308216230712,0,0,0,0,0,0,0,D02182219
0.00589879679034996,0.000222428320634075,3.5229418519128e-06,0,0,0,0,0,0,D02182228
0.0190488488361505,0.123025121671824,0,0,0,0,0,0,0,D02182238
0.00024553868589618,0.0580196263017414,3.7419475114893e-06,1.4298498621138e-06,8.55780353643854e-05,0,0,0,0,D02182243
0.326322150828144,0.0101772741033476,4.15200116648348e-06,2.32119750252226e-06,3.13852056679066e-06,0,0,0,0,D02182249
0.567374777790847,0.00112991868857233,0,0,1.06961892185287e-05,0,0,0,0,D02182267
0,0.217640600219593,0.0129315603269489,0,0,0,0,0,0,D02182271
0.0566608007374975,0.00817489624734198,0.000159335136727398,0.000554757944924136,0.000453302754129776,0,0,0,0,D02182272
0.325924404460459,0.175888777427534,0.000513994172924711,0.00021581760329413,0.00260979435094569,0,0,0,0,D02182286
0.00147170393276383,0.00652365511635779,0.000428582674760186,0.000646226582605722,7.28625314489735e-05,0,0,0,0,D02182289
0.408651873864068,0.0127114869596077,4.45229891819865e-05,1.89325255203344e-05,9.26116040036359e-05,0,0,0,0,D02182290
2.84976353207186e-05,0.267912135697186,8.47738421227219e-06,8.09892955993861e-06,0,0,0,0,0,D02182316
0.365496904642109,0.000939969209233309,6.86262255120794e-06,4.48171268650315e-06,0.000141419043287392,0,0,0,0,D02182318
0.0537610491304949,0.21806285346451,0,0,3.81119492775689e-06,0,0,0,0,D02182354
6.19875455463997e-06,0.886251698222355,0.000470474964333522,5.02204182562357e-05,0,0,0,0,0,D02182360
0.00327615114668751,0.0566921474281327,0.00872268387651885,0.00558555258395367,0.00658760300700317,0,0,0,0,D02182361
0.579760815754651,0.0121146830647881,0.0149489841986456,0.000892763550504657,0,0,0,0,0,D02182400
0.021196826980713,0.0826097749570265,0.0733710464570242,0.0162632583715177,0.000898308735200313,0,6.85783690515734e-06,0,0,D02182404
0.000156454067468569,0.0792572228254096,0,0,0,0,0,0,0,D02182438
0.0233247039146519,0.151149257002477,0.000173503180387721,0.000124584276533989,0.00239415782695872,0,0,0,0,D02182446
0,0.0040481991665147,0,0,0,0,0,0,0,D02182495
0.300912493907674,0.0789834583489246,0.000779708423613572,0.00013627972824956,0.000343327362282523,0,0,0,0,D02182503
1.2750534338464e-06,0.025984714659435,1.43170285571896e-05,2.6229670639126e-06,0,0,0,0,0,D04181472
0.230988152137624,0.00020105156242467,0,0,2.77562181018452e-06,0,0,0,0,D04181537
0,2.2251402768556e-05,0,0,0,0,0,0,0,D04181540
0.0165905480390219,0.000449122671614516,3.9399955614293e-06,0,0,0,0,0,0,D04181547
0.0167901883841305,1.62136379689205e-05,0,0,0,0,0,0,0,D04181552
0.000606957562551931,0.0067790771870733,7.3912538348791e-05,6.39521714206346e-06,1.33785002282247e-05,0,0,0,0,D04181566
0.0487003369232935,0.000119115956780148,0.000173110074326603,0.000123610898545437,0.00260964259292799,0,0,0,0,D04181604
0.103870796389299,0.00541995742083303,1.24679295907518e-06,0,6.1152226087973e-06,0,0,0,0,D04181638
0.068240174822623,0.00129264949891414,9.47837650575859e-07,0,2.95840236391859e-06,0,0,0,0,D04181657
2.23534514707034e-06,0.146654335633535,3.25987833947758e-06,0,0,0,0,0,0,D04181658
0.0788080764623333,0.00178914003872225,3.0835945277131e-05,9.45963261489676e-06,0.00021785820567641,0,0,0,0,D04181685
4.26318062805177e-06,0.0375823634366338,0.145302782526006,0.0153332396588929,0.000156489923054095,0,0,0,0,D04181780
1.80657734665755e-05,0.237315940528515,1.72479812520391e-05,0.000374139938150375,0,0,0,0,0,D05181647
0.656742086068717,0.23449774882215,4.71168932620631e-06,0,0,0,0,0,0,D05181661
0.506368586735257,0.00876696642592071,0.0213803728047217,0.00076319770817083,0.000589658984885263,0,0,0,0,D05181665
0.00773245890551961,0.281785476808497,0.000101780167000945,2.15485852409194e-05,2.59763767287795e-06,0,0,0,0,D05181667
0.0180362695122467,0.000441867782055078,2.10688639536359e-06,0,5.90754420660772e-06,0,0,0,0,D05181675
0.00184127341844189,0.390313653541838,0,0,0,0,0.0413565464642097,0,0,D05181688
2.53155152748394e-05,0.445661150588103,3.40984491457021e-06,2.22156562615938e-06,0,0,0,0,0,D05181693
0.192596318153857,0.0532012530196053,4.89319488550276e-05,0.00109713400451266,0.0677143819705629,0,0,0,0,D05181695
0.58261457381255,0.233898824201804,0.000164320170523224,1.66829211433972e-05,0,0,0,0,0,D05181703
0.131885159120633,0.232803009966649,0.000107333142919728,1.64500175023032e-05,0,0,4.08029154756868e-06,0,0,D05181723
0.196985363082031,0.000862943330352407,0,0,0,0,0.309591215908934,0,0,D05181742
5.10507431944382e-05,0.00236927985409096,0,0,0,0,0,0,0,D05181743
0.173323570137922,0.00151120251654167,0,0,0,0,0.723869719972866,0,0,D05181745
2.97838831102562e-06,0.395520151607516,0,0,0,0,0,0,0,D05181747
0.0021597947158181,0.127593858843028,0,0,0,0,0.00774753555985236,0,0,D05181749
0.0285729398819102,0.00891702551913261,0,0,0,0,0.0692742141504588,0,0,D05181753
0.0426834552929082,0.00591768526951617,0,0,0,0,0,0,0,D05181764
0.894656876748219,0.00576493819697791,2.00918931435625e-05,1.90155417251574e-06,0,0,0,0,0,D05181784
0.00723862973684753,0.0445346130211028,4.68032244885537e-05,2.3055775610125e-06,0.000522597580496166,0,0,0,0,D10181702
0.259690116475856,0.0598537179656376,2.04216588572512e-05,8.02701041787908e-06,0.000263828945352349,0,0,0.147601336481495,0.00500771340613832,D10181706
0.134345380692188,0.0266374284485156,8.22357008820293e-06,0,9.81688679279225e-05,0,0,0.131600507188685,0.00177731908531286,D10181707
0.000958721565310047,0.901827486820843,0,3.40402112196661e-06,0,0,0,0,0,D10181709
0.226039359060511,0.0113463063140557,2.50007272639e-05,7.4540426934583e-06,8.04772750975144e-06,0,0,1.08842216320409e-06,0,D10181710
2.99000697264434e-05,0.000359882604797148,6.62042064854679e-06,1.77409965091777e-06,0,0,6.01463052384316e-06,0,0,D10181714
0.0196168449943546,0.335418153284836,0,0,0,0,0.524052221100387,2.58895973348485e-06,0,D10181725
0.98042907863127,0.000973182397214507,0,0,0,0,0,0,0,D10181726
7.17049248812972e-05,0.323691978665027,2.03843431936798e-06,1.44688867374747e-05,0,0,0,0,0,D10181732
0.00147632447547668,0.00307422633967748,0,0,1.37620192005682e-05,0,0,0,0,D10181738
0.11060146559136,0.0604892256543395,0,0,0,0,0,0,0,D10181742
0.000375431803269199,0.374412527251608,0,0,0,0,0,0,0,D10181743
0.022392570764455,0.0124324683108646,0.000244465034464595,0.000261947127045494,0.0054845446220464,0,0.146201745338215,0,0,D10181752
0.973960308621611,0.00180902745238818,6.316026343999e-06,0,0.000161242277188951,0,5.14095167534802e-06,0,0,D10181758
0.0010493814319725,5.21762457297337e-05,0,0,0,0,3.1184053570249e-06,0,0,D10181760
0.00169402560733914,0.374482552660736,0,0,0,0,0.0512493782717049,0,0,D10181763
1.10948926088361e-05,0.699382158891401,1.44409713321359e-06,0,0,0,0,0,0,D10181764
0.00339213990436338,0.00409651761794017,5.84343765151851e-06,2.99476179640324e-06,1.53390238352361e-06,0,7.47473066256743e-06,3.23823836521651e-06,0,D10181766
0.102599952973326,0.0783146458743889,2.29495928186486e-05,1.87914784403569e-06,0,0,0.0212077027309656,0,0,D10181767
0.942090939453834,0.0148821106625388,3.57688066311318e-05,2.66203906793539e-06,2.59080140273712e-05,0,0,0,0,D10181773
0.00158450245722443,0.214962188238957,1.04171860959637e-05,9.23818673936624e-05,2.2287933042527e-05,0,4.91384320883248e-05,3.63390212649896e-06,0,D10181779
5.65405757461589e-06,0.890289101749659,2.17463752869842e-05,0,1.06557238906223e-05,0,0,0,0,D10181787
1.08555842502996e-05,0.730947430207685,0,4.95940397221808e-06,0,0,0,0,0,D10181788
0.976016794176133,0.0036833817613719,4.63323237570623e-06,0,0,0,0,0,0,D10181790
0.0107878718148296,0.0291839418435912,4.01441388194633e-06,3.05684726790408e-06,3.17838456891714e-05,0,0.0479739032160906,0,0,D10181796
0.230764287411726,0.0067905254259791,0,0,1.59915326693996e-06,0,0,0,0,D10181801
0.00230673178751698,0.0122502537739609,0,0,3.97387831741976e-06,0,0.0440507757909827,0,0,D10181806
0.00108837218627424,0.326326588546954,5.28763815193962e-06,1.83965744036233e-05,0,0,0,0,0,D10181834
0.00146315482774563,0.351056406990443,7.65548634530089e-06,4.46570036809219e-06,5.33149941904884e-06,0,1.9639967945385e-05,0,0,D10181835
0.069451731938194,0.0108177235012609,0,0,1.6777945366263e-06,0,0,0,0,D10181847
2.9792531097797e-05,0.278176664511234,0,0,0,0,0,0,0,D10181853
2.83704360131279e-05,0.117525873818186,2.14043070057892e-06,4.13686879039163e-05,0,0,0,0,0,D10181879
0.371246985282537,0.0123567784979437,6.23420300988105e-06,2.1956941418449e-06,3.23080709442892e-05,0,0,0,0,D10181893
0.00136230648565704,0.0656077690862821,5.81404753778844e-06,4.9439179743099e-06,1.50295106419021e-06,0,0,0,0,D10181952
0.000236446864673172,4.83609684955428e-06,0,0,3.61837462124925e-06,0,0,0,0,D10181973
1.32581306906975e-05,0.354696001480365,0,8.11587000137695e-05,0,0,0,0,0,D10182028
0.62936211509059,0.00116937242506823,1.35598127699795e-06,0,4.35851124749341e-06,0,0,0,0,D10182039
0.000269954884695655,0.196329430678869,3.50740926717655e-06,1.27191764633875e-06,7.43879108313269e-06,0,0,0,0,D10182047
0.000331800754835142,0.000653754599186293,0,0,0,0,0,0,0,D10182048
0.000445988615955259,0.0243739939482432,1.72724330852448e-06,2.01511719327856e-06,0,0,0,0,0,D10182051
0.340457279210162,0.0245373587034402,0,0,4.18533703665347e-06,0,0,0,0,D10182063
0.000105239653437615,0.748335661034834,0,1.21891801063175e-05,0,0,0,0,0,D10182069
0.00214271324935773,0.538777215676954,9.95937029617809e-06,1.53917540940934e-06,2.80220464242465e-05,0,0,0,0,D10182070
0.000142771798168626,0.0899196005129561,1.84023800002525e-06,0,0,0,3.52712283338173e-06,0,0,D10182071
0.245415529490623,0.0319538719503161,7.634874783762e-05,3.04495809095433e-05,0.000946675426881667,0,1.51226106530618e-06,0,0,D10182075
0.00551738856696236,0.00734954532788907,0,0,0,0,0,0,0,D10182082
0.165521416471329,0.000575075990190991,1.63154305116154e-05,5.10930587074272e-06,3.60656884993604e-06,0,0,0,0,D10182089
0.000653323989093157,0.104038730900849,7.22359018660999e-06,0,0,0,0,0,0,D10182104
0.109572517928499,0.00229522570697953,0,0,0,0,0,0,0,D15180677
0.474187902458142,0.294942201879582,9.88339952426002e-05,2.63285612068947e-05,0.000804773637138302,0,0,0,0,D15180683
1.9642022521959e-05,0.0426264240293016,0.0104912432859523,0.00123069980644058,0.00309992710267736,0,0,0,0,D15180690
0,0.243237722277764,0,0,0,0,0,0,0,D15180744
0.262065048839591,0.0157643805636004,0,0,0,0,0,0,0,D15180765
0.063714421283624,0.0438887656104156,1.01229390780638e-05,6.58794447937483e-06,0,0,0,0,0,D15180780
0.00295776821671993,0.00396622378283245,0,0,0,0,0.987193869232678,0,0,D15180852
0.00627637782769664,0.350200023462402,0,1.66794326101811e-06,0,0,0,0,0,D17181269
0.564795070117422,0.00329408408373542,5.06065498497631e-05,1.9445055067796e-05,0.00244284238992361,0,0,0,0,D17181353
0.768048692839367,0.0193620168609892,1.20131018893573e-05,0,4.97208939309509e-06,0,0,0,0,D17181373
0.209783379541782,0.0201998049675543,0.00113383685635301,0.000133215222535862,0.00642894654005005,0,0,0,0,D17181376
0.11245773934394,0.000114733791964951,0,0,2.91244162656829e-06,0,0,0,0,D17181378
0.919061089456142,0.00125445359272218,0,0,0,0,0,0,0,D17181384
0.0163643263322235,0.0219040678869008,0.185051392060683,0.00694221536097561,0.0222340499667353,0,0,0,0,D17181390
0.000917654011058377,0.330887829412783,0,5.16426231575412e-05,0,0,0,0,0,D17181392
0.0251444433373772,0.0643653542208372,0.057330284722181,0.00942548585310805,0.000131973395089679,0,0,0,0,D17181396
0.228747437834645,0.150305536744538,7.86172174850981e-06,2.17709217651041e-06,2.57622574220398e-05,0,0.36471271031164,0,0,D17181397
0.306560029131298,0.00220192592687403,0.019444671759216,0.00152510645052926,0.00875215096471106,0,0,0,0,D17181424
1.84152320084857e-06,0.0390316283283858,1.01702304046864e-05,8.37056000385715e-06,0,0,0,0,0,D17181426
0.423010644214209,0.00663547100039153,2.15873056374296e-05,8.9071945783268e-06,0.00119021901352314,0,0,0,0,D17181428
0.00022538907075743,0.489051875359427,0,0.000296926810982413,0,0,0,0,0,D17181434
0.00521738315007557,0.186158758705843,4.48918711944475e-06,0,3.2172507689354e-05,0,0,0,0,D17181435
0.306985712715383,0.000238693424959911,0.000134445758204203,0.000101302817412327,0.00293119595097136,0,2.62359305137632e-06,0,0,D17181461
2.59939550609334e-05,0.000114227746485438,0.000961552251435046,6.42566087389884e-05,0.00998268712958614,0,0,0,0,D17181515
0.83196427004093,0.00122448305822424,0,0,0,0,0,0,0,D17181529
0.739786656942289,6.10194996346548e-05,8.71707137637926e-06,2.95109187221173e-06,5.67063653598838e-05,0,0,0,0,D17181538
